cells,time,name,model_name
0.0,0.0,Null,Null
4.457559452175517e-07,0.1,Null,Null
0.00018599429784265653,0.2,Null,Null
0.004411198933947199,0.30000000000000004,Null,Null
0.03259673943709831,0.4,Null,Null
0.12838208534535211,0.5,Null,Null
0.343579103984738,0.6000000000000001,Null,Null
0.7129958660937613,0.7000000000000001,Null,Null
1.2425691843465818,0.8,Null,Null
1.9147215513006088,0.9,Null,Null
2.7020574650266567,1.0,Null,Null
3.5803594552789946,1.1,Null,Null
4.536012444473145,1.2000000000000002,Null,Null
5.56752686078666,1.3,Null,Null
6.683520061535795,1.4000000000000001,Null,Null
7.899608503166121,1.5,Null,Null
9.235654836278833,1.6,Null,Null
10.713947597861418,1.7000000000000002,Null,Null
12.358335864385765,1.8,Null,Null
14.19406750702576,1.9000000000000001,Null,Null
16.248048972856672,2.0,Null,Null
18.5493237514496,2.1,Null,Null
21.12964068772029,2.2,Null,Null
24.02404992412736,2.3000000000000003,Null,Null
27.271509166426362,2.4000000000000004,Null,Null
30.91550177192974,2.5,Null,Null
35.00468512428773,2.6,Null,Null
39.593580385886625,2.7,Null,Null
44.74332604335368,2.8000000000000003,Null,Null
50.52250693839004,2.9000000000000004,Null,Null
57.00807689708424,3.0,Null,Null
64.2863884590207,3.1,Null,Null
72.45434504995961,3.2,Null,Null
81.62069268281427,3.3000000000000003,Null,Null
91.90746902035143,3.4000000000000004,Null,Null
103.4516275268422,3.5,Null,Null
116.406862218131,3.6,Null,Null
130.94565279039045,3.7,Null,Null
147.26156292168676,3.8000000000000003,Null,Null
165.57181396325024,3.9000000000000004,Null,Null
186.12018125508493,4.0,Null,Null
209.1802348817601,4.1000000000000005,Null,Null
235.0589877109203,4.2,Null,Null
264.1009749282728,4.3,Null,Null
296.692851202622,4.4,Null,Null
333.2685260482022,4.5,Null,Null
374.31495517599666,4.6000000000000005,Null,Null
420.3786054466124,4.7,Null,Null
472.07275743919814,4.800000000000001,Null,Null
530.0856310293065,4.9,Null,Null
595.1895937841994,5.0,Null,Null
668.2513991643813,5.1000000000000005,Null,Null
750.2437690206197,5.2,Null,Null
842.258300126091,5.300000000000001,Null,Null
945.5200445772263,5.4,Null,Null
1061.4037669755153,5.5,Null,Null
1191.4523045885232,5.6000000000000005,Null,Null
1337.3970476801444,5.7,Null,Null
1501.181053195289,5.800000000000001,Null,Null
1684.984850009032,5.9,Null,Null
1891.2555303994384,6.0,Null,Null
2122.739275815904,6.1000000000000005,Null,Null
2382.5179614582057,6.2,Null,Null
2674.0501569893067,6.300000000000001,Null,Null
3001.2171878514723,6.4,Null,Null
3368.374805417642,6.5,Null,Null
3780.411172700631,6.6000000000000005,Null,Null
4242.811957705527,6.7,Null,Null
4761.7333417401,6.800000000000001,Null,Null
5344.0840160721455,6.9,Null,Null
5997.617109788724,7.0,Null,Null
6731.033485996809,7.1000000000000005,Null,Null
7554.0974760870395,7.2,Null,Null
8477.767017655508,7.300000000000001,Null,Null
9514.339362967195,7.4,Null,Null
10677.615030300034,7.5,Null,Null
11983.081237931427,7.6000000000000005,Null,Null
13448.118474839257,7.7,Null,Null
15092.231432486871,7.800000000000001,Null,Null
16937.30923597945,7.9,Null,Null
19007.916190821805,8.0,Null,Null
21331.619655093287,8.1,Null,Null
23939.355732011507,8.200000000000001,Null,Null
26865.84386994467,8.3,Null,Null
30150.04454213793,8.4,Null,Null
33835.68324028499,8.5,Null,Null
37971.82786575563,8.6,Null,Null
42613.54602168075,8.700000000000001,Null,Null
47822.634543695145,8.8,Null,Null
53668.445708584535,8.9,Null,Null
60228.80698340364,9.0,Null,Null
67591.06104222292,9.1,Null,Null
75853.22435917541,9.200000000000001,Null,Null
85125.29683023113,9.3,Null,Null
95530.72116833953,9.4,Null,Null
107208.03183239998,9.5,Null,Null
120312.69355585279,9.600000000000001,Null,Null
135019.17742696597,9.700000000000001,Null,Null
151523.2770357989,9.8,Null,Null
170044.72199122058,9.9,Null,Null
0.0,0.0,Carrying Capacity,Carrying Capacity
4.457559452175517e-07,0.1,Carrying Capacity,Carrying Capacity
0.00018599429784265653,0.2,Carrying Capacity,Carrying Capacity
0.004411198933947199,0.30000000000000004,Carrying Capacity,Carrying Capacity
0.03259673943709831,0.4,Carrying Capacity,Carrying Capacity
0.12838208534535211,0.5,Carrying Capacity,Carrying Capacity
0.343579103984738,0.6000000000000001,Carrying Capacity,Carrying Capacity
0.7129958660937613,0.7000000000000001,Carrying Capacity,Carrying Capacity
1.2425691843465818,0.8,Carrying Capacity,Carrying Capacity
1.9147215513006088,0.9,Carrying Capacity,Carrying Capacity
2.7020574650266567,1.0,Carrying Capacity,Carrying Capacity
3.5803594552789946,1.1,Carrying Capacity,Carrying Capacity
4.536012444473145,1.2000000000000002,Carrying Capacity,Carrying Capacity
5.56752686078666,1.3,Carrying Capacity,Carrying Capacity
6.683520061535795,1.4000000000000001,Carrying Capacity,Carrying Capacity
7.899608503166121,1.5,Carrying Capacity,Carrying Capacity
9.235654836278833,1.6,Carrying Capacity,Carrying Capacity
10.713947597861418,1.7000000000000002,Carrying Capacity,Carrying Capacity
12.358335864385765,1.8,Carrying Capacity,Carrying Capacity
14.19406750702576,1.9000000000000001,Carrying Capacity,Carrying Capacity
13.533691830695114,2.0,Carrying Capacity,Carrying Capacity
12.633471440190167,2.1,Carrying Capacity,Carrying Capacity
11.815877892545975,2.2,Carrying Capacity,Carrying Capacity
11.074321556287142,2.3000000000000003,Carrying Capacity,Carrying Capacity
10.402326528175474,2.4000000000000004,Carrying Capacity,Carrying Capacity
9.793718383893673,2.5,Carrying Capacity,Carrying Capacity
9.242719367500213,2.6,Carrying Capacity,Carrying Capacity
8.743989358577647,2.7,Carrying Capacity,Carrying Capacity
8.29263217519782,2.8000000000000003,Carrying Capacity,Carrying Capacity
7.88418159104392,2.9000000000000004,Carrying Capacity,Carrying Capacity
7.514576680362723,3.0,Carrying Capacity,Carrying Capacity
7.180132358390713,3.1,Carrying Capacity,Carrying Capacity
6.877508595592356,3.2,Carrying Capacity,Carrying Capacity
6.603680252721308,3.3000000000000003,Carrying Capacity,Carrying Capacity
6.355908774645232,3.4000000000000004,Carrying Capacity,Carrying Capacity
6.1317151022972896,3.5,Carrying Capacity,Carrying Capacity
5.928855911733106,3.6,Carrying Capacity,Carrying Capacity
5.745301168799047,3.7,Carrying Capacity,Carrying Capacity
5.579213903209465,3.8000000000000003,Carrying Capacity,Carrying Capacity
5.428931886691311,3.9000000000000004,Carrying Capacity,Carrying Capacity
5.292951080229146,4.0,Carrying Capacity,Carrying Capacity
5.169910541318704,4.1000000000000005,Carrying Capacity,Carrying Capacity
5.0585788605900115,4.2,Carrying Capacity,Carrying Capacity
4.957841779088908,4.3,Carrying Capacity,Carrying Capacity
4.866691071286858,4.4,Carrying Capacity,Carrying Capacity
4.784214450658333,4.5,Carrying Capacity,Carrying Capacity
4.709586584798259,4.6000000000000005,Carrying Capacity,Carrying Capacity
4.642060555953215,4.7,Carrying Capacity,Carrying Capacity
4.580960370155138,4.800000000000001,Carrying Capacity,Carrying Capacity
4.525674674775934,4.9,Carrying Capacity,Carrying Capacity
4.475650115569032,5.0,Carrying Capacity,Carrying Capacity
4.430386022698027,5.1000000000000005,Carrying Capacity,Carrying Capacity
4.38942937578826,5.2,Carrying Capacity,Carrying Capacity
4.352370268591025,5.300000000000001,Carrying Capacity,Carrying Capacity
4.318837767485569,5.4,Carrying Capacity,Carrying Capacity
4.288496382052805,5.5,Carrying Capacity,Carrying Capacity
4.26104234054981,5.6000000000000005,Carrying Capacity,Carrying Capacity
4.236200883458386,5.7,Carrying Capacity,Carrying Capacity
4.213723403781913,5.800000000000001,Carrying Capacity,Carrying Capacity
4.193384938129919,5.9,Carrying Capacity,Carrying Capacity
4.174981936941277,6.0,Carrying Capacity,Carrying Capacity
4.1583302627572385,6.1000000000000005,Carrying Capacity,Carrying Capacity
4.1432631755974105,6.2,Carrying Capacity,Carrying Capacity
4.12962984753936,6.300000000000001,Carrying Capacity,Carrying Capacity
4.117293917069716,6.4,Carrying Capacity,Carrying Capacity
4.106131880948482,6.5,Carrying Capacity,Carrying Capacity
4.096032130385768,6.6000000000000005,Carrying Capacity,Carrying Capacity
4.086893435118018,6.7,Carrying Capacity,Carrying Capacity
4.078624426761677,6.800000000000001,Carrying Capacity,Carrying Capacity
4.071142326170701,6.9,Carrying Capacity,Carrying Capacity
4.064372251501767,7.0,Carrying Capacity,Carrying Capacity
4.058246424370046,7.1000000000000005,Carrying Capacity,Carrying Capacity
4.052703496467106,7.2,Carrying Capacity,Carrying Capacity
4.047688085515039,7.300000000000001,Carrying Capacity,Carrying Capacity
4.043149955543753,7.4,Carrying Capacity,Carrying Capacity
4.039043684674344,7.5,Carrying Capacity,Carrying Capacity
4.0353281563981165,7.6000000000000005,Carrying Capacity,Carrying Capacity
4.031966224058623,7.7,Carrying Capacity,Carrying Capacity
4.028924318441965,7.800000000000001,Carrying Capacity,Carrying Capacity
4.026171835136255,7.9,Carrying Capacity,Carrying Capacity
4.023681249146801,8.0,Carrying Capacity,Carrying Capacity
4.021427661363848,8.1,Carrying Capacity,Carrying Capacity
4.019388551160494,8.200000000000001,Carrying Capacity,Carrying Capacity
4.0175434831439825,8.3,Carrying Capacity,Carrying Capacity
4.015873982416603,8.4,Carrying Capacity,Carrying Capacity
4.01436335307373,8.5,Carrying Capacity,Carrying Capacity
4.012996483706034,8.6,Carrying Capacity,Carrying Capacity
4.011759688277283,8.700000000000001,Carrying Capacity,Carrying Capacity
4.010640605329015,8.8,Carrying Capacity,Carrying Capacity
4.009628034697653,8.9,Carrying Capacity,Carrying Capacity
4.008711828354484,9.0,Carrying Capacity,Carrying Capacity
4.00788280340709,9.1,Carrying Capacity,Carrying Capacity
4.007132659041171,9.200000000000001,Carrying Capacity,Carrying Capacity
4.006453894597437,9.3,Carrying Capacity,Carrying Capacity
4.005839726107412,9.4,Carrying Capacity,Carrying Capacity
4.005284007977505,9.5,Carrying Capacity,Carrying Capacity
4.004781191711548,9.600000000000001,Carrying Capacity,Carrying Capacity
4.00432622193322,9.700000000000001,Carrying Capacity,Carrying Capacity
4.003914560653581,9.8,Carrying Capacity,Carrying Capacity
4.003542061918441,9.9,Carrying Capacity,Carrying Capacity
0.0,0.0,IL2,IL2
4.457559452175517e-07,0.1,IL2,IL2
0.00018599429784265653,0.2,IL2,IL2
0.004411198933947199,0.30000000000000004,IL2,IL2
0.03259673943709831,0.4,IL2,IL2
0.12838208534535211,0.5,IL2,IL2
0.343579103984738,0.6000000000000001,IL2,IL2
0.7129958660937613,0.7000000000000001,IL2,IL2
1.2425691843465818,0.8,IL2,IL2
1.9147215513006088,0.9,IL2,IL2
2.7020574650266567,1.0,IL2,IL2
3.5803594552789946,1.1,IL2,IL2
4.536012444473145,1.2000000000000002,IL2,IL2
5.56752686078666,1.3,IL2,IL2
6.683520061535795,1.4000000000000001,IL2,IL2
7.899608503166121,1.5,IL2,IL2
9.235654836278833,1.6,IL2,IL2
10.713947597861418,1.7000000000000002,IL2,IL2
12.358335864385765,1.8,IL2,IL2
14.19406750702576,1.9000000000000001,IL2,IL2
16.248048972856672,2.0,IL2,IL2
18.5493237514496,2.1,IL2,IL2
21.12964068772029,2.2,IL2,IL2
24.02404992412736,2.3000000000000003,IL2,IL2
27.271509166426362,2.4000000000000004,IL2,IL2
30.91550177192974,2.5,IL2,IL2
35.00468512428773,2.6,IL2,IL2
39.593580385886625,2.7,IL2,IL2
44.74332604335368,2.8000000000000003,IL2,IL2
50.52250693839004,2.9000000000000004,IL2,IL2
57.00807689708424,3.0,IL2,IL2
64.2863884590207,3.1,IL2,IL2
72.45434504995961,3.2,IL2,IL2
81.62069268281427,3.3000000000000003,IL2,IL2
91.90746902035143,3.4000000000000004,IL2,IL2
103.4516275268422,3.5,IL2,IL2
116.406862218131,3.6,IL2,IL2
130.94565279039045,3.7,IL2,IL2
147.26156292168676,3.8000000000000003,IL2,IL2
165.57181396325024,3.9000000000000004,IL2,IL2
186.12018125508493,4.0,IL2,IL2
209.1802348817601,4.1000000000000005,IL2,IL2
235.0589877109203,4.2,IL2,IL2
264.1009749282728,4.3,IL2,IL2
296.692851202622,4.4,IL2,IL2
333.2685260482022,4.5,IL2,IL2
374.31495517599666,4.6000000000000005,IL2,IL2
420.3786054466124,4.7,IL2,IL2
472.07275743919814,4.800000000000001,IL2,IL2
530.0856310293065,4.9,IL2,IL2
595.1895937841994,5.0,IL2,IL2
668.2513991643813,5.1000000000000005,IL2,IL2
750.2437690206197,5.2,IL2,IL2
842.258300126091,5.300000000000001,IL2,IL2
945.5200445772263,5.4,IL2,IL2
1061.4037669755153,5.5,IL2,IL2
1191.4523045885232,5.6000000000000005,IL2,IL2
1337.3970476801444,5.7,IL2,IL2
1501.181053195289,5.800000000000001,IL2,IL2
1684.984850009032,5.9,IL2,IL2
1891.2555303994384,6.0,IL2,IL2
2122.739275815904,6.1000000000000005,IL2,IL2
2382.5179614582057,6.2,IL2,IL2
2674.0501569893067,6.300000000000001,IL2,IL2
3001.2171878514723,6.4,IL2,IL2
3368.374805417642,6.5,IL2,IL2
3780.411172700631,6.6000000000000005,IL2,IL2
4242.811957705527,6.7,IL2,IL2
4761.7333417401,6.800000000000001,IL2,IL2
5344.0840160721455,6.9,IL2,IL2
5997.617109788724,7.0,IL2,IL2
6731.033485996809,7.1000000000000005,IL2,IL2
7554.0974760870395,7.2,IL2,IL2
8477.767017655508,7.300000000000001,IL2,IL2
9514.339362967195,7.4,IL2,IL2
10677.615030300034,7.5,IL2,IL2
11983.081237931427,7.6000000000000005,IL2,IL2
13448.118474839257,7.7,IL2,IL2
15092.231432486871,7.800000000000001,IL2,IL2
14182.224272040725,7.9,IL2,IL2
12833.014459440737,8.0,IL2,IL2
11612.17229817957,8.1,IL2,IL2
10507.50865036504,8.200000000000001,IL2,IL2
9507.967642315658,8.3,IL2,IL2
8603.54553091362,8.4,IL2,IL2
7785.1905657178195,8.5,IL2,IL2
7044.712372932739,8.6,IL2,IL2
6374.699997511265,8.700000000000001,IL2,IL2
5768.447730360287,8.8,IL2,IL2
5219.887991592855,8.9,IL2,IL2
4723.530601273789,9.0,IL2,IL2
4274.407908353302,9.1,IL2,IL2
3868.0248816631515,9.200000000000001,IL2,IL2
3500.314303148336,9.3,IL2,IL2
3167.596009320636,9.4,IL2,IL2
2866.540047852738,9.5,IL2,IL2
2594.1333462869093,9.600000000000001,IL2,IL2
2347.6495707701547,9.700000000000001,IL2,IL2
2124.621827827477,9.8,IL2,IL2
1922.8179808987454,9.9,IL2,IL2
0.0,0.0,Timer,Timer
4.457559452175517e-07,0.1,Timer,Timer
0.00018599429784265653,0.2,Timer,Timer
0.004411198933947199,0.30000000000000004,Timer,Timer
0.03259673943709831,0.4,Timer,Timer
0.12838208534535211,0.5,Timer,Timer
0.343579103984738,0.6000000000000001,Timer,Timer
0.7129958660937613,0.7000000000000001,Timer,Timer
1.2425691843465818,0.8,Timer,Timer
1.9147215513006088,0.9,Timer,Timer
2.7020574650266567,1.0,Timer,Timer
3.5803594552789946,1.1,Timer,Timer
4.536012444473145,1.2000000000000002,Timer,Timer
5.56752686078666,1.3,Timer,Timer
6.683520061535795,1.4000000000000001,Timer,Timer
7.899608503166121,1.5,Timer,Timer
9.235654836278833,1.6,Timer,Timer
10.713947597861418,1.7000000000000002,Timer,Timer
12.358335864385765,1.8,Timer,Timer
14.19406750702576,1.9000000000000001,Timer,Timer
16.248048972856672,2.0,Timer,Timer
18.5493237514496,2.1,Timer,Timer
21.12964068772029,2.2,Timer,Timer
24.02404992412736,2.3000000000000003,Timer,Timer
22.86266592218437,2.4000000000000004,Timer,Timer
21.068335061112887,2.5,Timer,Timer
19.444414393540665,2.6,Timer,Timer
17.974864734267783,2.7,Timer,Timer
16.6450736343441,2.8000000000000003,Timer,Timer
15.441783181237579,2.9000000000000004,Timer,Timer
14.352977416993008,3.0,Timer,Timer
13.367773258778163,3.1,Timer,Timer
12.476317647049978,3.2,Timer,Timer
11.669692256949304,3.3000000000000003,Timer,Timer
10.939825938596291,3.4000000000000004,Timer,Timer
10.27941485987024,3.5,Timer,Timer
9.681849856157667,3.6,Timer,Timer
9.141150512205874,3.7,Timer,Timer
8.65190546136543,3.8000000000000003,Timer,Timer
8.209218197948257,3.9000000000000004,Timer,Timer
7.808658066587522,4.0,Timer,Timer
7.446216293362806,4.1000000000000005,Timer,Timer
7.11826544383478,4.2,Timer,Timer
6.821523255090762,4.3,Timer,Timer
6.553019803978627,4.4,Timer,Timer
6.310067809911769,4.5,Timer,Timer
6.090235798967287,4.6000000000000005,Timer,Timer
5.891323575773703,4.7,Timer,Timer
5.7113403443684545,4.800000000000001,Timer,Timer
5.548484778204398,4.9,Timer,Timer
5.40112690913016,5.0,Timer,Timer
5.267792129955891,5.1000000000000005,Timer,Timer
5.147145778344109,5.2,Timer,Timer
5.0379804322816355,5.300000000000001,Timer,Timer
4.939203545871863,5.4,Timer,Timer
4.849826532517982,5.5,Timer,Timer
4.768954864425125,5.6000000000000005,Timer,Timer
4.695779141838071,5.7,Timer,Timer
4.629567033134634,5.800000000000001,Timer,Timer
4.569655863374576,5.9,Timer,Timer
4.515445940141837,6.0,Timer,Timer
4.4663947609205765,6.1000000000000005,Timer,Timer
4.422011431263625,6.2,Timer,Timer
4.381851733516838,6.300000000000001,Timer,Timer
4.345513812240798,6.4,Timer,Timer
4.312633851947162,6.5,Timer,Timer
4.282882711372511,6.6000000000000005,Timer,Timer
4.255962847164306,6.7,Timer,Timer
4.231604741728094,6.800000000000001,Timer,Timer
4.209564573670853,6.9,Timer,Timer
4.189621878103938,7.0,Timer,Timer
4.171577096392793,7.1000000000000005,Timer,Timer
4.155249327045992,7.2,Timer,Timer
4.140475425867542,7.300000000000001,Timer,Timer
4.127107436926185,7.4,Timer,Timer
4.115011548338227,7.5,Timer,Timer
4.104066728431358,7.6000000000000005,Timer,Timer
4.094163504706573,7.7,Timer,Timer
4.0852026888427275,7.800000000000001,Timer,Timer
4.077094577866905,7.9,Timer,Timer
4.069758061610831,8.0,Timer,Timer
4.063119725731636,8.1,Timer,Timer
4.057113091998756,8.200000000000001,Timer,Timer
4.05167805107192,8.3,Timer,Timer
4.046760249531359,8.4,Timer,Timer
4.042310443020492,8.5,Timer,Timer
4.0382840592990545,8.6,Timer,Timer
4.034640842488037,8.700000000000001,Timer,Timer
4.031344352876921,8.8,Timer,Timer
4.028361549889605,8.9,Timer,Timer
4.0256625722771595,9.0,Timer,Timer
4.023220462317122,9.1,Timer,Timer
4.021010769082055,9.200000000000001,Timer,Timer
4.019011319158528,9.3,Timer,Timer
4.017202132161783,9.4,Timer,Timer
4.015565149306121,9.5,Timer,Timer
4.014083942275006,9.600000000000001,Timer,Timer
4.012743674032617,9.700000000000001,Timer,Timer
4.01153094820779,9.8,Timer,Timer
4.010433637889835,9.9,Timer,Timer
